"frame1","frame2","distance"
83,73,108.16653826391968
83,74,100.62305898749054
83,75,94.86832980505137
83,76,91.2414379544733
83,77,90
83,78,75
83,79,60
83,80,45
83,81,30
83,82,15
83,83,0
83,84,15
83,85,30
83,86,45
83,87,60
83,88,75
83,89,90
83,90,105
83,91,120
83,92,135
83,93,150
83,94,165
83,95,180
83,96,195
83,97,210
83,98,225
83,99,240
83,100,255
83,101,270
83,102,285
83,103,300
83,104,315
83,105,330
83,106,345
83,107,360
83,108,375
83,109,390
83,110,405
83,111,420
83,112,435
83,113,450
83,114,465
83,115,480
83,116,480.23431780746364
83,117,480.9365862564419
83,118,482.1047603996459
83,119,483.735464897913
83,120,485.8240422210494
83,121,488.3646178829912
83,122,491.350180624776
83,123,494.77267507411926
83,124,498.62310415783986
83,125,502.8916384272063
83,126,507.56772947065895
83,127,512.6402247190518
83,128,518.0974811751163
83,129,523.9274758971894
83,130,530.1179114121687
83,131,536.6563145999495
83,132,543.5301279598032
83,133,550.7267925205746
83,134,558.2338219778519
83,135,566.0388679233962
83,136,574.1297762701391
83,137,582.494635168428
83,138,591.121814857141
84,0,939.1485505499116
84,1,925.7564474525684
84,2,912.4143795447329
84,3,899.1245742387425
84,4,885.889383614004
84,5,872.7112924673314
84,6,859.5929269136642
84,7,846.5370635713477
84,8,833.5466393669883
84,9,820.6247619953958
84,10,807.7747210701756
84,11,795
84,12,782.3042886243178
84,13,769.69149664005
84,14,757.1657678474378
84,15,744.7314952383846
84,16,732.3933369440222
84,17,720.1562330494683
84,18,708.0254232723568
84,19,696.0064654872108
84,20,684.1052550594828
84,21,672.3280449304491
84,22,663.0610831590103
84,23,654.0068806977492
84,24,645.174395028197
84,25,636.5728552176884
84,26,628.2117477411578
84,27,620.1007982578317
84,28,612.2499489587566
84,29,604.6693311223912
84,30,597.3692325521963
84,31,590.3600596246328
84,32,583.6522937503116
84,33,570.1973342624464
84,34,556.8213357981176
84,35,543.5301279598032
84,36,530.3300858899106
84,37,517.228189487
84,38,504.23208941914834
84,39,491.350180624776
84,40,478.5916840063145
84,41,465.966737010272
84,42,453.48649373492924
84,43,441.16323509558225
84,44,429.01048938225273
84,45,417.0431632337353
84,46,405.2776825831889
84,47,393.7321424522006
84,48,382.4264635194589
84,49,371.3825520941984
84,50,360.62445840513925
84,51,350.1785258978626
84,52,340.073521462639
84,53,330.3407331831786
84,54,321.01401838549043
84,55,312.1297807002722
84,56,303.7268509697488
84,57,295.8462438497403
84,58,288.5307609250702
84,59,281.82441342083905
84,60,275.77164466275354
84,61,261.9637379485947
84,62,248.29418035870273
84,63,234.7871376374779
84,64,221.472345903501
84,65,208.38665984174708
84,66,195.57607215607945
84,67,183.09833423600554
84,68,171.0263137648707
84,69,159.45218719101973
84,70,148.49242404917499
84,71,138.2931668593933
84,72,129.0348790056394
84,73,120.93386622447825
84,74,114.23659658795863
84,75,109.20164833920778
84,76,106.06601717798213
84,77,105
84,78,90
84,79,75
84,80,60
84,81,45
84,82,30
84,83,15
84,84,0
84,85,15
84,86,30
84,87,45
84,88,60
84,89,75
84,90,90
84,91,105
84,92,120
84,93,135
84,94,150
84,95,165
84,96,180
84,97,195
84,98,210
84,99,225
84,100,240
84,101,255
84,102,270
84,103,285
84,104,300
84,105,315
84,106,330
84,107,345
84,108,360
84,109,375
84,110,390
84,111,405
84,112,420
84,113,435
84,114,450
84,115,465
84,116,465.2418725781247
84,117,465.966737010272
84,118,467.17234507192313
84,119,468.8549882426335
84,120,471.00955404322747
84,121,473.6296021154083
84,122,476.7074574621211
84,123,480.23431780746364
84,124,484.2003717470692
84,125,488.5949242470699
84,126,493.4065261019558
84,127,498.62310415783986
84,128,504.23208941914834
84,129,510.22054055084845
84,130,516.575260731677
84,131,523.2829062753723
84,132,530.3300858899106
84,133,537.7034498680476
84,134,545.3897688809353
84,135,553.3760023709015
84,136,561.6493568054716
84,137,570.1973342624464
84,138,579.0077719685635
85,0,952.5885785584456
85,1,939.1485505499116
85,2,925.7564474525684
85,3,912.4143795447329
85,4,899.1245742387425
85,5,885.889383614004
85,6,872.7112924673314
85,7,859.5929269136642
85,8,846.5370635713477
85,9,833.5466393669883
85,10,820.6247619953958
85,11,807.7747210701756
85,12,795
85,13,782.3042886243178
85,14,769.69149664005
85,15,757.1657678474378
85,16,744.7314952383846
85,17,732.3933369440222
85,18,720.1562330494683
85,19,708.0254232723568
85,20,696.0064654872108
85,21,684.1052550594828
85,22,675
85,23,666.1080993352356
85,24,657.4382100243338
85,25,648.9992295835181
85,26,640.8002808988149
85,27,632.8506932918696
85,28,625.1599795252412
85,29,617.73780845922
85,30,610.5939731114286
85,31,603.7383539249432
85,32,597.1808771218315
85,33,583.6522937503116
85,34,570.1973342624464
85,35,556.8213357981176
85,36,543.5301279598032
85,37,530.3300858899106
85,38,517.228189487
85,39,504.23208941914834
85,40,491.350180624776
85,41,478.5916840063145
85,42,465.966737010272
85,43,453.48649373492924
85,44,441.16323509558225
85,45,429.01048938225273
85,46,417.0431632337353
85,47,405.2776825831889
85,48,393.7321424522006
85,49,382.4264635194589
85,50,371.3825520941984
85,51,360.62445840513925
85,52,350.1785258978626
85,53,340.073521462639
85,54,330.3407331831786
85,55,321.01401838549043
85,56,312.1297807002722
85,57,303.7268509697488
85,58,295.8462438497403
85,59,288.5307609250702
85,60,281.82441342083905
85,61,268.32815729997475
85,62,255
85,63,241.8677324489565
85,64,228.96506283710622
85,65,216.33307652783935
85,66,204.02205763103166
85,67,192.09372712298546
85,68,180.62391868188442
85,69,169.7056274847714
85,70,159.45218719101973
85,71,150
85,72,141.50971698084905
85,73,134.16407864998737
85,74,128.16005617976296
85,75,123.69316876852982
85,76,120.93386622447825
85,77,120
85,78,105
85,79,90
85,80,75
85,81,60
85,82,45
85,83,30
85,84,15
85,85,0
85,86,15
85,87,30
85,88,45
85,89,60
85,90,75
85,91,90
85,92,105
85,93,120
85,94,135
85,95,150
85,96,165
85,97,180
85,98,195
85,99,210
85,100,225
85,101,240
85,102,255
85,103,270
85,104,285
85,105,300
85,106,315
85,107,330
85,108,345
85,109,360
85,110,375
85,111,390
85,112,405
85,113,420
85,114,435
85,115,450
85,116,450.24993059410906
85,117,450.99889135118724
85,118,452.2444029504401
85,119,453.9823785126467
85,120,456.20718977236646
85,121,458.9117562233506
85,122,462.0876540224809
85,123,465.72524088780074
85,124,469.81379290097476
85,125,474.3416490252569
85,126,479.2963592601137
85,127,484.66483264210535
85,128,490.43348172815445
85,129,496.58836071740546
85,130,503.1152949374527
85,131,510
85,132,517.228189487
85,133,524.7856705360771
85,134,532.6584271369411
85,135,540.8326913195984
85,136,549.2950027080167
85,137,558.0322571321482
85,138,567.031745143074
86,0,966.0745312862771
86,1,952.5885785584456
86,2,939.1485505499116
86,3,925.7564474525684
86,4,912.4143795447329
86,5,899.1245742387425
86,6,885.889383614004
86,7,872.7112924673314
86,8,859.5929269136642
86,9,846.5370635713477
86,10,833.5466393669883
86,11,820.6247619953958
86,12,807.7747210701756
86,13,795
86,14,782.3042886243178
86,15,769.69149664005
86,16,757.1657678474378
86,17,744.7314952383846
86,18,732.3933369440222
86,19,720.1562330494683
86,20,708.0254232723568
86,21,696.0064654872108
86,22,687.0589494359273
86,23,678.3251432757008
86,24,669.8134068529832
86,25,661.5323121359984
86,26,653.490627323759
86,27,645.6972975009265
86,28,638.1614215854794
86,29,630.8922253443927
86,30,623.8990302925627
86,31,617.1912183432295
86,32,610.77819214507
86,33,597.1808771218315
86,34,583.6522937503116
86,35,570.1973342624464
86,36,556.8213357981176
86,37,543.5301279598032
86,38,530.3300858899106
86,39,517.228189487
86,40,504.23208941914834
86,41,491.350180624776
86,42,478.5916840063145
86,43,465.966737010272
86,44,453.48649373492924
86,45,441.16323509558225
86,46,429.01048938225273
86,47,417.0431632337353
86,48,405.2776825831889
86,49,393.7321424522006
86,50,382.4264635194589
86,51,371.3825520941984
86,52,360.62445840513925
86,53,350.1785258978626
86,54,340.073521462639
86,55,330.3407331831786
86,56,321.01401838549043
86,57,312.1297807002722
86,58,303.7268509697488
86,59,295.8462438497403
86,60,288.5307609250702
86,61,275.3633962602873
86,62,262.39283526803854
86,63,249.64975465639858
86,64,237.17082451262846
86,65,225
86,66,213.19005605327843
86,67,201.80436070610565
86,68,190.91883092036784
86,69,180.62391868188442
86,70,171.0263137648707
86,71,162.24980739587951
86,72,154.434452114805
86,73,147.73286702694156
86,74,142.30249470757707
86,75,138.2931668593933
86,76,135.83077707206124
86,77,135
86,78,120
86,79,105
86,80,90
86,81,75
86,82,60
86,83,45
86,84,30
86,85,15
86,86,0
86,87,15
86,88,30
86,89,45
86,90,60
86,91,75
86,92,90
86,93,105
86,94,120
86,95,135
86,96,150
86,97,165
86,98,180
86,99,195
86,100,210
86,101,225
86,102,240
86,103,255
86,104,270
86,105,285
86,106,300
86,107,315
86,108,330
86,109,345
86,110,360
86,111,375
86,112,390
86,113,405
86,114,420
86,115,435
86,116,435.25854385640724
86,117,436.033255612459
86,118,437.3213921133975
86,119,439.11843504913344
86,120,441.41816908686485
86,121,444.21278684882543
86,122,447.49301670528894
86,123,451.2482686947397
86,124,455.4667935206693
86,125,460.135849505339
86,126,465.2418725781247
86,127,470.7706447942565
86,128,476.7074574621211
86,129,483.03726564313854
86,130,489.74483151943525
86,131,496.8148548503758
86,132,504.23208941914834
86,133,511.9814449762804
86,134,520.0480747007915
86,135,528.4174486142562
86,136,537.0754136990447
86,137,546.0082416960389
86,138,555.2026656996525
87,0,979.6045120353417
87,1,966.0745312862771
87,2,952.5885785584456
87,3,939.1485505499116
87,4,925.7564474525684
87,5,912.4143795447329
87,6,899.1245742387425
87,7,885.889383614004
87,8,872.7112924673314
87,9,859.5929269136642
87,10,846.5370635713477
87,11,833.5466393669883
87,12,820.6247619953958
87,13,807.7747210701756
87,14,795
87,15,782.3042886243178
87,16,769.69149664005
87,17,757.1657678474378
87,18,744.7314952383846
87,19,732.3933369440222
87,20,720.1562330494683
87,21,708.0254232723568
87,22,699.2317212483999
87,23,690.6518659932802
87,24,682.2939249326496
87,25,674.1661516273269
87,26,666.2769694353843
87,27,658.6349520030045
87,28,651.2488003827723
87,29,644.1273166075166
87,30,637.2793735874401
87,31,630.7138812488591
87,32,624.4397488949594
87,33,610.77819214507
87,34,597.1808771218315
87,35,583.6522937503116
87,36,570.1973342624464
87,37,556.8213357981176
87,38,543.5301279598032
87,39,530.3300858899106
87,40,517.228189487
87,41,504.23208941914834
87,42,491.350180624776
87,43,478.5916840063145
87,44,465.966737010272
87,45,453.48649373492924
87,46,441.16323509558225
87,47,429.01048938225273
87,48,417.0431632337353
87,49,405.2776825831889
87,50,393.7321424522006
87,51,382.4264635194589
87,52,371.3825520941984
87,53,360.62445840513925
87,54,350.1785258978626
87,55,340.073521462639
87,56,330.3407331831786
87,57,321.01401838549043
87,58,312.1297807002722
87,59,303.7268509697488
87,60,295.8462438497403
87,61,283.0194339616981
87,62,270.4163456597992
87,63,258.0697580112788
87,64,246.01829200285087
87,65,234.30749027719963
87,66,222.9910312097776
87,67,212.13203435596427
87,68,201.80436070610565
87,69,192.09372712298546
87,70,183.09833423600554
87,71,174.92855684535903
87,72,167.70509831248424
87,73,161.55494421403512
87,74,156.60459763365824
87,75,152.97058540778355
87,76,150.74813431681335
87,77,150
87,78,135
87,79,120
87,80,105
87,81,90
87,82,75
87,83,60
87,84,45
87,85,30
87,86,15
87,87,0
87,88,15
87,89,30
87,90,45
87,91,60
87,92,75
87,93,90
87,94,105
87,95,120
87,96,135
87,97,150
87,98,165
87,99,180
87,100,195
87,101,210
87,102,225
87,103,240
87,104,255
87,105,270
87,106,285
87,107,300
87,108,315
87,109,330
87,110,345
87,111,360
87,112,375
87,113,390
87,114,405
87,115,420
87,116,420.267771783657
87,117,421.070065428546
87,118,422.4038352098617
87,119,424.26406871192853
87,120,426.64387959983674
87,121,429.53463189829057
87,122,432.92609068985433
87,123,436.8065933568311
87,124,441.16323509558225
87,125,445.9820624195552
87,126,451.2482686947397
87,127,456.9463863518345
87,128,463.06047121299395
87,129,469.5742752749558
87,130,476.47140522805773
87,131,483.735464897913
87,132,491.350180624776
87,133,499.29950931279717
87,134,507.56772947065895
87,135,516.1395160225576
87,136,525
87,137,534.1348144429456
87,138,543.5301279598032
88,0,993.1767214348109
88,1,979.6045120353417
88,2,966.0745312862771
88,3,952.5885785584456
88,4,939.1485505499116
88,5,925.7564474525684
88,6,912.4143795447329
88,7,899.1245742387425
88,8,885.889383614004
88,9,872.7112924673314
88,10,859.5929269136642
88,11,846.5370635713477
88,12,833.5466393669883
88,13,820.6247619953958
88,14,807.7747210701756
88,15,795
88,16,782.3042886243178
88,17,769.69149664005
88,18,757.1657678474378
88,19,744.7314952383846
88,20,732.3933369440222
88,21,720.1562330494683
88,22,711.5124735378854
88,23,703.0824987154779
88,24,694.8740893140282
88,25,686.8951885113187
88,26,679.1538853603063
88,27,671.6583953171433
88,28,664.417037710503
88,29,657.4382100243338
88,30,650.7303589045158
88,31,644.3019478474359
88,32,638.1614215854794
88,33,624.4397488949594
88,34,610.77819214507
88,35,597.1808771218315
88,36,583.6522937503116
88,37,570.1973342624464
88,38,556.8213357981176
88,39,543.5301279598032
88,40,530.3300858899106
88,41,517.228189487
88,42,504.23208941914834
88,43,491.350180624776
88,44,478.5916840063145
88,45,465.966737010272
88,46,453.48649373492924
88,47,441.16323509558225
88,48,429.01048938225273
88,49,417.0431632337353
88,50,405.2776825831889
88,51,393.7321424522006
88,52,382.4264635194589
88,53,371.3825520941984
88,54,360.62445840513925
88,55,350.1785258978626
88,56,340.073521462639
88,57,330.3407331831786
88,58,321.01401838549043
88,59,312.1297807002722
88,60,303.7268509697488
88,61,291.247317584214
88,62,279.0161285660741
88,63,267.0674072214728
88,64,255.44079548889601
88,65,244.1823089414956
88,66,233.3452377915607
88,67,222.9910312097776
88,68,213.19005605327843
88,69,204.02205763103166
88,70,195.57607215607945
88,71,187.94946129212502
88,72,181.24568960391858
88,73,175.57049866079439
88,74,171.0263137648707
88,75,167.70509831248424
88,76,165.6804152578089
88,77,165
88,78,150
88,79,135
88,80,120
88,81,105
88,82,90
88,83,75
88,84,60
88,85,45
88,86,30
88,87,15
88,88,0
88,89,15
88,90,30
88,91,45
88,92,60
88,93,75
88,94,90
88,95,105
88,96,120
88,97,135
88,98,150
88,99,165
88,100,180
88,101,195
88,102,210
88,103,225
88,104,240
88,105,255
88,106,270
88,107,285
88,108,300
88,109,315
88,110,330
88,111,345
88,112,360
88,113,375
88,114,390
88,115,405
88,116,405.2776825831889
88,117,406.1095911204265
88,118,407.49233121618374
88,119,409.42032191868543
88,120,411.8859065323794
88,121,414.87950057817994
88,122,418.3897704294406
88,123,422.4038352098617
88,124,426.9074841227312
88,125,431.88540146663905
88,126,437.3213921133975
88,127,443.1986010808247
88,128,449.4997219131509
88,129,456.20718977236646
88,130,463.303356344415
88,131,470.7706447942565
88,132,478.5916840063145
88,133,486.7494221876386
88,134,495.22722057657535
88,135,504.0089284923433
88,136,513.078941294612
88,137,522.4222430180399
88,138,532.024435529046
89,0,1006.78945167299
89,1,993.1767214348109
89,2,979.6045120353417
89,3,966.0745312862771
89,4,952.5885785584456
89,5,939.1485505499116
89,6,925.7564474525684
89,7,912.4143795447329
89,8,899.1245742387425
89,9,885.889383614004
89,10,872.7112924673314
89,11,859.5929269136642
89,12,846.5370635713477
89,13,833.5466393669883
89,14,820.6247619953958
89,15,807.7747210701756
89,16,795
89,17,782.3042886243178
89,18,769.69149664005
89,19,757.1657678474378
89,20,744.7314952383846
89,21,732.3933369440222
89,22,723.8957107208192
89,23,715.6116265125937
89,24,707.5485849042453
89,25,699.7142273814361
89,26,692.1163197035596
89,27,684.7627326307996
89,28,677.661419884591
89,29,670.820393249937
89,30,664.2476947645358
89,31,657.9513659838393
89,32,651.9394143630219
89,33,638.1614215854794
89,34,624.4397488949594
89,35,610.77819214507
89,36,597.1808771218315
89,37,583.6522937503116
89,38,570.1973342624464
89,39,556.8213357981176
89,40,543.5301279598032
89,41,530.3300858899106
89,42,517.228189487
89,43,504.23208941914834
89,44,491.350180624776
89,45,478.5916840063145
89,46,465.966737010272
89,47,453.48649373492924
89,48,441.16323509558225
89,49,429.01048938225273
89,50,417.0431632337353
89,51,405.2776825831889
89,52,393.7321424522006
89,53,382.4264635194589
89,54,371.3825520941984
89,55,360.62445840513925
89,56,350.1785258978626
89,57,340.073521462639
89,58,330.3407331831786
89,59,321.01401838549043
89,60,312.1297807002722
89,61,300
89,62,288.1405906844782
89,63,276.5863337187866
89,64,265.37709019431196
89,65,254.55844122715712
89,66,244.1823089414956
89,67,234.30749027719963
89,68,225
89,69,216.33307652783935
89,70,208.38665984174708
89,71,201.24611797498108
89,72,195
89,73,189.73665961010275
89,74,185.53975315279473
89,75,182.4828759089466
89,76,180.62391868188442
89,77,180
89,78,165
89,79,150
89,80,135
89,81,120
89,82,105
89,83,90
89,84,75
89,85,60
89,86,45
89,87,30
89,88,15
89,89,0
89,90,15
89,91,30
89,92,45
89,93,60
89,94,75
89,95,90
89,96,105
89,97,120
89,98,135
89,99,150
89,100,165
89,101,180
89,102,195
89,103,210
89,104,225
89,105,240
89,106,255
89,107,270
89,108,285
89,109,300
89,110,315
89,111,330
89,112,345
89,113,360
89,114,375
89,115,390
89,116,390.2883549377306
89,117,391.1521443121589
89,118,392.587569849072
